FileName,EggCount,Day,Repeat ,Condition
well_13_2023-12-15_160356_.jpg,46,D3,3,Rap_0.1
well_14_2023-12-15_160401_.jpg,13,D3,3,Rap_0.1
well_15_2023-12-15_160407_.jpg,24,D3,3,Rap_0.1
well_16_2023-12-15_160412_.jpg,17,D3,3,Rap_0.1
well_17_2023-11-09_170941_.jpg,42,D1,3,Rap_10
well_18_2023-11-09_170946_.jpg,42,D1,3,Rap_10
well_19_2023-11-09_170952_.jpg,45,D1,3,Rap_10
well_20_2023-11-09_170958_.jpg,46,D1,3,Rap_10
well_21_2023-11-09_171003_.jpg,65,D1,3,Rap_10
well_22_2023-11-09_171009_.jpg,60,D1,3,Rap_10
well_23_2023-11-09_171014_.jpg,83,D1,3,Rap_10
well_24_2023-11-09_171020_.jpg,28,D1,3,Rap_10
well_25_2023-11-09_171026_.jpg,31,D1,3,Rap_10
well_26_2023-11-09_171032_.jpg,60,D1,3,Rap_10
well_27_2023-11-09_171037_.jpg,68,D1,3,Rap_10
well_28_2023-11-09_171043_.jpg,25,D1,3,Rap_10
well_29_2023-11-09_171048_.jpg,49,D1,3,Rap_10
well_30_2023-11-09_171054_.jpg,65,D1,3,Rap_10
well_31_2023-11-09_171059_.jpg,56,D1,3,Rap_10
well_32_2023-11-09_171105_.jpg,79,D1,3,Rap_10
well_17_2023-12-15_160418_.jpg,2,D3,3,Rap_10
well_18_2023-12-15_160424_.jpg,39,D3,3,Rap_10
well_19_2023-12-15_160429_.jpg,33,D3,3,Rap_10
well_20_2023-12-15_160435_.jpg,20,D3,3,Rap_10
well_21_2023-12-15_160440_.jpg,0,D3,3,Rap_10
well_22_2023-12-15_160446_.jpg,24,D3,3,Rap_10
well_23_2023-12-15_160452_.jpg,18,D3,3,Rap_10
well_24_2023-12-15_160457_.jpg,6,D3,3,Rap_10
well_25_2023-12-15_160503_.jpg,32,D3,3,Rap_10
well_26_2023-12-15_160508_.jpg,30,D3,3,Rap_10
well_27_2023-12-15_160514_.jpg,15,D3,3,Rap_10
well_28_2023-12-15_160519_.jpg,57,D3,3,Rap_10
well_29_2023-12-15_160525_.jpg,12,D3,3,Rap_10
well_30_2023-12-15_160531_.jpg,6,D3,3,Rap_10
well_31_2023-12-15_160536_.jpg,15,D3,3,Rap_10
well_32_2023-12-15_160542_.jpg,22,D3,3,Rap_10
well_33_2023-11-09_171111_.jpg,6,D1,3,Rap_25
well_34_2023-11-09_171116_.jpg,39,D1,3,Rap_25
well_35_2023-11-09_171122_.jpg,42,D1,3,Rap_25
well_36_2023-11-09_171127_.jpg,50,D1,3,Rap_25
well_37_2023-11-09_171133_.jpg,49,D1,3,Rap_25
well_38_2023-11-09_171138_.jpg,58,D1,3,Rap_25
well_39_2023-11-09_171144_.jpg,57,D1,3,Rap_25
well_40_2023-11-09_171150_.jpg,37,D1,3,Rap_25
well_42_2023-11-09_171201_.jpg,64,D1,3,Rap_25
well_43_2023-11-09_171206_.jpg,16,D1,3,Rap_25
well_44_2023-11-09_171212_.jpg,52,D1,3,Rap_25
well_45_2023-11-09_171217_.jpg,28,D1,3,Rap_25
well_46_2023-11-09_171223_.jpg,45,D1,3,Rap_25
well_47_2023-11-09_171229_.jpg,34,D1,3,Rap_25
well_33_2023-12-15_160547_.jpg,0,D3,3,Rap_25
well_34_2023-12-15_160553_.jpg,2,D3,3,Rap_25
well_35_2023-12-15_160559_.jpg,3,D3,3,Rap_25
well_36_2023-12-15_160604_.jpg,1,D3,3,Rap_25
well_37_2023-12-15_160610_.jpg,4,D3,3,Rap_25
well_38_2023-12-15_160615_.jpg,4,D3,3,Rap_25
well_39_2023-12-15_160621_.jpg,3,D3,3,Rap_25
well_40_2023-12-15_160627_.jpg,1,D3,3,Rap_25
well_42_2023-12-15_160638_.jpg,0,D3,3,Rap_25
well_43_2023-12-15_160643_.jpg,1,D3,3,Rap_25
well_44_2023-12-15_160649_.jpg,3,D3,3,Rap_25
well_45_2023-12-15_160654_.jpg,1,D3,3,Rap_25
well_46_2023-12-15_160700_.jpg,1,D3,3,Rap_25
well_47_2023-12-15_160705_.jpg,1,D3,3,Rap_25
well_17_2023-12-15_155430_.jpg,21,D1,4,DMSO
well_18_2023-12-15_155436_.jpg,22,D1,4,DMSO
well_19_2023-12-15_155441_.jpg,0,D1,4,DMSO
well_20_2023-12-15_155447_.jpg,51,D1,4,DMSO
well_21_2023-12-15_155453_.jpg,19,D1,4,DMSO
well_22_2023-12-15_155458_.jpg,32,D1,4,DMSO
well_23_2023-12-15_155504_.jpg,15,D1,4,DMSO
well_24_2023-12-15_155509_.jpg,2,D1,4,DMSO
well_25_2023-12-15_155515_.jpg,25,D1,4,DMSO
well_26_2023-12-15_155521_.jpg,27,D1,4,DMSO
well_27_2023-12-15_155526_.jpg,84,D1,4,DMSO
well_28_2023-12-15_155532_.jpg,35,D1,4,DMSO
well_29_2023-12-15_155537_.jpg,39,D1,4,DMSO
well_30_2023-12-15_155543_.jpg,27,D1,4,DMSO
well_31_2023-12-15_155548_.jpg,30,D1,4,DMSO
well_32_2023-12-15_155554_.jpg,28,D1,4,DMSO
well_17_2023-12-20_141850_.jpg,51,D3,4,DMSO
